1,0.926146
1,0.562066
1,0.796682
1,0.85884
1,0.679428
1,0.876128
1,0.91689
2,0.295314
1,0.82996
1,0.893004
1,0.947225
1,0.944763
1,0.849754
1,0.957502
1,0.946034
