1,0.942977
1,0.957802
1,0.937713
1,0.974847
1,0.955595
1,0.626868
1,0.898246
1,0.840294
1,0.978206
1,0.953634
3,0.061827
1,0.704451
1,0.965064
1,0.981915
1,0.976736
