1,0.654196
1,0.665668
1,0.757694
1,0.818273
1,0.819621
2,0.293621
1,0.520607
1,0.633745
1,0.591298
1,0.56763
1,0.724173
2,0.450498
2,0.449968
2,0.415939
2,0.292021
