3,0.155525
1,0.65282
1,0.912102
1,0.935294
1,0.965975
1,0.803914
1,0.962956
1,0.916058
1,0.746468
1,0.927288
1,0.576251
1,0.941198
1,0.900158
1,0.779512
1,0.927082
